Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location ID,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Observation Details,Checklist Comments,ML Catalog Numbers
S93197068,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2021-05-30,07:47 AM,eBird - Stationary Count,12,1,,,2
S93197081,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2021-05-31,07:26 AM,eBird - Stationary Count,29,1,,,2
S93197094,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2021-06-01,08:11 AM,eBird - Stationary Count,27,0,,,2
S93197128,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2021-06-03,04:47 PM,eBird - Stationary Count,24,1,,,2
S93197139,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2021-06-04,09:01 AM,eBird - Stationary Count,42,1,,,2
S93197146,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2021-06-05,12:06 PM,eBird - Stationary Count,77,1,,,2
S93197200,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2021-06-10,08:07 AM,eBird - Stationary Count,18,1,,,2
S93197243,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2021-06-13,08:51 AM,eBird - Stationary Count,29,1,,,2
S93197283,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2021-06-16,08:43 AM,eBird - Stationary Count,22,1,,,2
S93197316,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2021-06-18,08:50 AM,eBird - Stationary Count,31,0,,,2
S93249450,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2021-07-20,07:26 AM,eBird - Stationary Count,21,1,,,2
S93249481,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2021-07-21,08:07 AM,eBird - Stationary Count,35,1,,,2
S93249561,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2021-07-24,07:32 AM,eBird - Stationary Count,23,1,,,2
S94598048,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2021-08-25,07:52 AM,eBird - Traveling Count,33,1,1.549,,1
S94598057,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2021-08-26,07:40 AM,eBird - Traveling Count,42,1,1.583,,1
S94598071,Red-bellied Woodpecker,Melanerpes carolinus,10979,2,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2021-08-28,07:06 AM,eBird - Traveling Count,32,1,1.214,,1
S94598141,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2021-09-11,07:42 AM,eBird - Traveling Count,28,1,1.979,,2
S94663836,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2021-09-13,07:44 AM,eBird - Traveling Count,36,1,1.651,,2
S94673627,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2021-09-14,07:32 AM,eBird - Stationary Count,44,1,,,2
S94797892,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2021-09-16,07:29 AM,eBird - Traveling Count,38,1,1.734,,2
S94797873,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2021-09-17,07:28 AM,eBird - Traveling Count,32,0,1.723,,2
S94852116,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2021-09-18,08:25 AM,eBird - Traveling Count,26,1,1.371,,2
S94951985,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2021-09-20,07:33 AM,eBird - Stationary Count,37,1,,,2
S95036497,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2021-09-22,08:22 AM,eBird - Stationary Count,31,1,,,2
S95118097,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2021-09-23,07:49 AM,eBird - Traveling Count,48,1,1.904,,2
S95118125,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2021-09-24,07:47 AM,eBird - Stationary Count,39,1,,,2
S95935937,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2021-10-03,07:50 AM,eBird - Stationary Count,46,1,,,2
S95935964,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2021-10-04,07:43 AM,eBird - Stationary Count,32,1,,,2
S95936010,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2021-10-06,07:55 AM,eBird - Traveling Count,37,1,1.712,,2
S95936087,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2021-10-07,07:59 AM,eBird - Traveling Count,45,1,1.859,,2
S95936293,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2021-10-08,07:52 AM,eBird - Traveling Count,33,1,1.762,,2
S95936325,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2021-10-09,08:25 AM,eBird - Traveling Count,36,1,2.021,,2
S95936338,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2021-10-09,02:04 PM,eBird - Stationary Count,27,1,,,2
S96099769,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2021-10-11,08:01 AM,eBird - Traveling Count,40,1,1.521,,2
S96099777,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2021-10-12,07:23 AM,eBird - Stationary Count,38,1,,,2
S96099781,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2021-10-13,07:37 AM,eBird - Traveling Count,42,1,1.892,,2
S96583688,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2021-10-20,08:21 AM,eBird - Traveling Count,28,1,1.547,,2
S96583702,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2021-10-21,07:43 AM,eBird - Stationary Count,23,1,,,2
S96583763,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2021-10-22,07:33 AM,eBird - Traveling Count,37,1,1.778,,2
S97892099,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2021-10-23,07:40 AM,eBird - Traveling Count,33,1,1.621,,2
S97892120,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2021-10-24,07:59 AM,eBird - Traveling Count,32,1,1.565,,2
S97892151,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2021-10-25,07:58 AM,eBird - Casual Observation,,0,,,1
S97892223,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2021-10-27,07:31 AM,eBird - Traveling Count,45,1,2.346,,2
S97892364,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2021-11-01,07:19 AM,eBird - Stationary Count,22,1,,,2
S97892447,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2021-11-04,07:36 AM,eBird - Traveling Count,32,1,1.586,,2
S97892463,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2021-11-05,08:24 AM,eBird - Stationary Count,25,1,,,2
S97892480,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2021-11-06,08:11 AM,eBird - Stationary Count,51,1,,,2
S97892516,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2021-11-07,07:12 AM,eBird - Traveling Count,34,1,1.534,,2
S97892529,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2021-11-08,07:35 AM,eBird - Traveling Count,35,0,1.681,,2
S97892538,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2021-11-09,07:30 AM,eBird - Traveling Count,30,1,1.746,,1
S97892547,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2021-11-10,07:22 AM,eBird - Traveling Count,36,1,1.731,,2
S97892575,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2021-11-11,06:56 AM,eBird - Stationary Count,26,1,,,2
S97892603,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2021-11-12,07:51 AM,eBird - Stationary Count,20,1,,,2
S97892667,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2021-11-15,07:15 AM,eBird - Casual Observation,,0,,,1
S97892691,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2021-11-16,07:16 AM,eBird - Traveling Count,32,1,1.687,,2
S97892715,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2021-11-17,07:24 AM,eBird - Traveling Count,21,1,1.625,,2
S99794913,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2021-11-22,07:50 AM,eBird - Traveling Count,38,1,1.656,,1
S99794917,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2021-11-23,07:14 AM,eBird - Traveling Count,32,1,1.824,,1
S99794927,Red-bellied Woodpecker,Melanerpes carolinus,10979,2,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2021-11-25,07:17 AM,eBird - Traveling Count,31,1,1.754,,1
S99794931,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2021-11-26,07:41 AM,eBird - Traveling Count,41,1,1.658,,1
S99794944,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2021-11-27,07:52 AM,eBird - Traveling Count,21,0,1.45,,1
S99794949,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2021-11-28,07:29 AM,eBird - Traveling Count,27,1,1.671,,1
S99794956,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2021-11-29,08:30 AM,eBird - Traveling Count,29,0,1.252,,1
S99795011,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2021-12-08,07:47 AM,eBird - Traveling Count,33,0,1.689,,1
S99795021,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2021-12-10,08:01 AM,eBird - Traveling Count,25,1,1.304,,1
S99795054,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2021-12-16,07:25 AM,eBird - Traveling Count,25,1,1.536,,1
S99795056,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2021-12-17,07:55 AM,eBird - Traveling Count,29,1,1.29,,1
S99795062,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2021-12-18,08:40 AM,eBird - Traveling Count,41,0,2.031,,1
S100511758,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2022-01-08,12:21 PM,eBird - Casual Observation,,0,,,1
S100791218,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2022-01-11,03:58 PM,eBird - Casual Observation,,0,,,1
S100899129,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2022-01-15,10:30 AM,eBird - Casual Observation,,0,,,1,,,High of 11deg
S100899136,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2022-01-16,02:31 PM,eBird - Casual Observation,,0,,,1
S101114443,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2022-01-20,01:17 PM,eBird - Casual Observation,,0,,,1
S101196289,Red-bellied Woodpecker,Melanerpes carolinus,10979,2,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2022-01-21,08:31 AM,eBird - Casual Observation,,0,,,1
S101860562,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2022-01-30,08:35 AM,eBird - Casual Observation,,0,,,1
S102235884,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2022-02-06,08:26 AM,eBird - Casual Observation,,0,,,1
S104007280,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2022-02-07,08:34 AM,eBird - Casual Observation,,0,,,1
S104007231,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2022-03-01,09:41 AM,eBird - Casual Observation,,0,,,1
S105880382,Red-bellied Woodpecker,Melanerpes carolinus,10979,2,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2022-03-02,07:45 AM,eBird - Casual Observation,,0,,,1
S105880388,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2022-03-05,08:25 AM,eBird - Traveling Count,22,0,1.136,,1
S105880399,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2022-03-09,07:44 AM,eBird - Casual Observation,,0,,,1
S105880411,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2022-03-15,05:03 PM,eBird - Traveling Count,25,1,1.647,,1
S105880419,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2022-03-16,02:52 PM,eBird - Casual Observation,,0,,,1
S105880427,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2022-03-21,07:35 AM,eBird - Traveling Count,2,0,.102,,1
S105880434,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2022-03-24,08:05 AM,eBird - Casual Observation,,0,,,1
S105880447,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2022-03-26,04:26 PM,eBird - Casual Observation,,0,,,1
S106884387,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2022-04-02,03:03 PM,eBird - Casual Observation,,0,,,1
S106289165,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2022-04-03,09:31 AM,eBird - Casual Observation,,0,,,1
S108154179,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2022-04-19,07:22 AM,eBird - Traveling Count,21,0,1.566,,1
S108154192,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2022-04-21,07:10 PM,eBird - Casual Observation,,0,,,1
S108154204,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2022-04-22,03:18 PM,eBird - Casual Observation,,0,,,1
S107875885,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2022-04-23,08:04 AM,eBird - Casual Observation,,0,,,2
S107988555,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2022-04-24,07:59 AM,eBird - Casual Observation,,0,,,1
S108487153,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2022-04-28,03:20 PM,eBird - Casual Observation,,0,,,1
S110022213,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2022-05-12,04:21 PM,eBird - Casual Observation,,0,,,1
S110178513,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2022-05-14,07:33 AM,eBird - Casual Observation,,0,,,1
S110305673,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2022-05-15,07:41 AM,eBird - Casual Observation,,0,,,1,,,Watching from the yard off and on today
S135015579,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L11395404,Burbank House,42.965164,-78.776817,2023-03-11,04:49 PM,eBird - Casual Observation,,0,,,1
S72909039,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L2809120,"Forest Lawn Cemetery, Buffalo--Mirror Lake",42.9268351,-78.8632295,2020-08-28,11:11 AM,eBird - Traveling Count,15,1,.993,,3
S70743877,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L811491,Hunters Creek Park,42.7498485,-78.5484695,2020-06-23,06:57 AM,eBird - Traveling Count,218,1,8.062,,3
S89275469,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L811491,Hunters Creek Park,42.7498485,-78.5484695,2021-05-30,08:51 AM,eBird - Traveling Count,128,1,6.502,,2
S69752711,Red-bellied Woodpecker,Melanerpes carolinus,10979,2,US-NY,Erie,L692296,Reinstein Woods Nature Preserve,42.8874107,-78.7166119,2020-05-28,08:56 AM,eBird - Traveling Count,135,0,5.147,,2
S76747282,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L692296,Reinstein Woods Nature Preserve,42.8874107,-78.7166119,2020-11-27,09:28 AM,eBird - Traveling Count,54,1,2.685,,2
S79318343,Red-bellied Woodpecker,Melanerpes carolinus,10979,2,US-NY,Erie,L692296,Reinstein Woods Nature Preserve,42.8874107,-78.7166119,2021-01-16,08:04 AM,eBird - Traveling Count,80,1,4.215,,2
S82933451,Red-bellied Woodpecker,Melanerpes carolinus,10979,5,US-NY,Erie,L692296,Reinstein Woods Nature Preserve,42.8874107,-78.7166119,2021-03-07,08:01 AM,eBird - Traveling Count,104,1,5.098,,2
S83721834,Red-bellied Woodpecker,Melanerpes carolinus,10979,4,US-NY,Erie,L692296,Reinstein Woods Nature Preserve,42.8874107,-78.7166119,2021-03-20,08:08 AM,eBird - Traveling Count,99,1,4.654,,2
S95454935,Red-bellied Woodpecker,Melanerpes carolinus,10979,4,US-NY,Erie,L692296,Reinstein Woods Nature Preserve,42.8874107,-78.7166119,2021-10-01,02:43 PM,eBird - Traveling Count,83,1,4.818,,2
S71632077,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L657910,Sprague Brook Park,42.5851283,-78.6410809,2020-07-19,09:00 AM,eBird - Traveling Count,125,1,7.526,,2
S70670774,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L207765,Tifft Nature Preserve,42.8462509,-78.8594553,2020-06-21,06:39 AM,eBird - Traveling Count,102,1,3.534,,3
S72729964,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L207765,Tifft Nature Preserve,42.8462509,-78.8594553,2020-08-23,07:25 AM,eBird - Traveling Count,190,1,5.098,,2
S72902129,Red-bellied Woodpecker,Melanerpes carolinus,10979,3,US-NY,Erie,L207765,Tifft Nature Preserve,42.8462509,-78.8594553,2020-08-28,07:23 AM,eBird - Traveling Count,90,1,2.549,,3
S73593663,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L207765,Tifft Nature Preserve,42.8462509,-78.8594553,2020-09-14,09:42 AM,eBird - Traveling Count,69,1,2.302,,2
S76237790,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L207765,Tifft Nature Preserve,42.8462509,-78.8594553,2020-11-14,09:07 AM,eBird - Traveling Count,108,1,4.559,,2
S76790774,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L207765,Tifft Nature Preserve,42.8462509,-78.8594553,2020-11-28,08:36 AM,eBird - Traveling Count,43,1,2.188,,3
S78382133,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L207765,Tifft Nature Preserve,42.8462509,-78.8594553,2021-01-01,10:43 AM,eBird - Traveling Count,47,1,2.151,,2
S83245003,Red-bellied Woodpecker,Melanerpes carolinus,10979,2,US-NY,Erie,L207765,Tifft Nature Preserve,42.8462509,-78.8594553,2021-03-12,09:09 AM,eBird - Traveling Count,62,1,2.667,,1
S83426800,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L207765,Tifft Nature Preserve,42.8462509,-78.8594553,2021-03-14,06:41 PM,eBird - Traveling Count,65,1,3.648,,2
S83468974,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L207765,Tifft Nature Preserve,42.8462509,-78.8594553,2021-03-15,02:02 PM,eBird - Traveling Count,101,1,3.886,,2
S84343628,Red-bellied Woodpecker,Melanerpes carolinus,10979,2,US-NY,Erie,L207765,Tifft Nature Preserve,42.8462509,-78.8594553,2021-03-29,11:27 AM,eBird - Traveling Count,94,1,4.61,,2
S85908538,Red-bellied Woodpecker,Melanerpes carolinus,10979,4,US-NY,Erie,L207765,Tifft Nature Preserve,42.8462509,-78.8594553,2021-04-19,08:52 AM,eBird - Traveling Count,123,0,5.373,,1
S85908142,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L207765,Tifft Nature Preserve,42.8462509,-78.8594553,2021-04-19,12:37 PM,eBird - Traveling Count,74,1,3.364,,2
S89363656,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L207765,Tifft Nature Preserve,42.8462509,-78.8594553,2021-05-31,12:28 PM,eBird - Traveling Count,100,0,4.763,,2
S94826024,Red-bellied Woodpecker,Melanerpes carolinus,10979,2,US-NY,Erie,L207765,Tifft Nature Preserve,42.8462509,-78.8594553,2021-09-18,10:44 AM,eBird - Traveling Count,113,0,4.472,,2
S120560719,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L207765,Tifft Nature Preserve,42.8462509,-78.8594553,2022-09-28,08:31 AM,eBird - Traveling Count,48,1,2.341,,1
S122352211,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L207765,Tifft Nature Preserve,42.8462509,-78.8594553,2022-10-27,10:29 AM,eBird - Traveling Count,74,1,2.138,,1
S136387185,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L207765,Tifft Nature Preserve,42.8462509,-78.8594553,2023-05-05,11:48 AM,eBird - Traveling Count,142,1,5.301,,1
S70532811,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L260205,Tillman Rd. WMA,42.9656289,-78.6090731,2020-06-17,07:11 AM,eBird - Traveling Count,118,1,4.299,,3
S84086741,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L260205,Tillman Rd. WMA,42.9656289,-78.6090731,2021-03-25,03:54 PM,eBird - Traveling Count,73,1,3.554,,2
S90191076,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L260205,Tillman Rd. WMA,42.9656289,-78.6090731,2021-06-11,07:22 AM,eBird - Traveling Count,64,1,3.45,,2
S95226662,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L3619825,University at Buffalo (North Campus)--Letchworth Woods,43.0070249,-78.790826,2021-09-18,03:26 PM,eBird - Casual Observation,,0,,,1
S96782657,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Erie,L3619825,University at Buffalo (North Campus)--Letchworth Woods,43.0070249,-78.790826,2021-10-24,02:09 PM,eBird - Traveling Count,27,1,1.52,,3
S76609521,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Genesee,L12791034,"1795 Phelps Rd, Corfu US-NY 43.02407, -78.36223",43.024073,-78.362231,2020-11-23,10:14 AM,eBird - Casual Observation,,0,,,1
S77112152,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Genesee,L152119,Iroquois NWR--Cayuga Overlook,43.1189663,-78.4430695,2020-12-05,03:58 PM,eBird - Stationary Count,48,1,,,2
S69435885,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Genesee,L152120,Iroquois NWR--Kanyoo Trail,43.1168988,-78.430624,2020-05-21,04:43 PM,eBird - Traveling Count,153,0,10.481,,2
S89468757,Red-bellied Woodpecker,Melanerpes carolinus,10979,1,US-NY,Genesee,L152120,Iroquois NWR--Kanyoo Trail,43.1168988,-78.430624,2021-06-02,06:51 AM,eBird - Traveling Count,35,1,1.972,,2
